# Residuals  
# Time       	p_rgh        	Ux           	Uy           	Uz           	SF6          
62           	4.067190e-02	1.555470e-06	1.556640e-04	5.839280e-04	2.718230e-04
62.1         	4.066620e-02	1.550720e-06	1.552130e-04	5.747010e-04	2.693240e-04
62.2         	4.067830e-02	1.552570e-06	1.557830e-04	5.823930e-04	2.718850e-04
62.3         	4.067470e-02	1.551550e-06	1.551010e-04	5.736220e-04	2.705140e-04
62.4         	4.067990e-02	1.552540e-06	1.557530e-04	5.813310e-04	2.723470e-04
62.5         	4.067020e-02	1.554570e-06	1.552270e-04	5.753150e-04	2.707640e-04
62.6         	4.067160e-02	1.556610e-06	1.558960e-04	5.855590e-04	2.737860e-04
62.7         	4.066450e-02	1.554270e-06	1.551680e-04	5.765630e-04	2.697510e-04
62.8         	4.068080e-02	1.552830e-06	1.558200e-04	5.814760e-04	2.715370e-04
62.9         	4.067260e-02	1.557090e-06	1.554350e-04	5.798740e-04	2.701600e-04
63           	4.067540e-02	1.555320e-06	1.557120e-04	5.843090e-04	2.723790e-04
63.1         	4.067720e-02	1.554340e-06	1.551120e-04	5.755560e-04	2.702610e-04
63.2         	4.068020e-02	1.551160e-06	1.556380e-04	5.812150e-04	2.733550e-04
63.3         	4.067110e-02	1.552670e-06	1.551780e-04	5.743340e-04	2.701860e-04
63.4         	4.067990e-02	1.551170e-06	1.557840e-04	5.818540e-04	2.713760e-04
63.5         	4.067160e-02	1.561590e-06	1.554690e-04	5.816440e-04	2.724050e-04
63.6         	4.067640e-02	1.550520e-06	1.556890e-04	5.816400e-04	2.726650e-04
63.7         	4.066990e-02	1.552930e-06	1.551940e-04	5.730290e-04	2.712750e-04
63.8         	4.066950e-02	1.548830e-06	1.557870e-04	5.796890e-04	2.712820e-04
63.9         	4.066640e-02	1.557910e-06	1.552920e-04	5.790870e-04	2.696520e-04
64           	4.068150e-02	1.552720e-06	1.557270e-04	5.798570e-04	2.711690e-04
64.1         	4.066930e-02	1.552570e-06	1.550610e-04	5.753700e-04	2.704570e-04
64.2         	4.067890e-02	1.556590e-06	1.557630e-04	5.840460e-04	2.731050e-04
64.3         	4.067370e-02	1.553370e-06	1.552550e-04	5.753680e-04	2.705070e-04
64.4         	4.067300e-02	1.549640e-06	1.556660e-04	5.807680e-04	2.717740e-04
64.5         	4.066190e-02	1.559190e-06	1.551640e-04	5.800000e-04	2.698030e-04
64.6         	4.067620e-02	1.557740e-06	1.558420e-04	5.845360e-04	2.717410e-04
64.7         	4.066100e-02	1.552900e-06	1.551640e-04	5.770000e-04	2.709550e-04
64.8         	4.067890e-02	1.552680e-06	1.557490e-04	5.808970e-04	2.706480e-04
64.9         	4.067590e-02	1.560060e-06	1.550850e-04	5.779870e-04	2.699080e-04
65           	4.067770e-02	1.548500e-06	1.555910e-04	5.801590e-04	2.710650e-04
65.1         	4.066620e-02	1.553590e-06	1.553980e-04	5.782920e-04	2.689160e-04
65.2         	4.068200e-02	1.550450e-06	1.555380e-04	5.798810e-04	2.710760e-04
65.3         	4.066650e-02	1.554270e-06	1.552090e-04	5.765330e-04	2.695470e-04
65.4         	4.067950e-02	1.557970e-06	1.556800e-04	5.841740e-04	2.718080e-04
65.5         	4.066910e-02	1.563500e-06	1.552400e-04	5.813040e-04	2.708770e-04
65.6         	4.067500e-02	1.551130e-06	1.554440e-04	5.805170e-04	2.706610e-04
65.7         	4.066880e-02	1.556280e-06	1.551330e-04	5.767460e-04	2.694530e-04
65.8         	4.067610e-02	1.554510e-06	1.559430e-04	5.819910e-04	2.721530e-04
65.9         	4.066610e-02	1.555660e-06	1.552760e-04	5.780890e-04	2.713050e-04
66           	4.067340e-02	1.550300e-06	1.555780e-04	5.793900e-04	2.703330e-04
66.1         	4.067170e-02	1.557820e-06	1.552440e-04	5.801630e-04	2.714140e-04
66.2         	4.067780e-02	1.547870e-06	1.555480e-04	5.790780e-04	2.726610e-04
66.3         	4.066720e-02	1.553980e-06	1.552590e-04	5.775760e-04	2.695540e-04
66.4         	4.067820e-02	1.545410e-06	1.554500e-04	5.765010e-04	2.715440e-04
66.5         	4.066710e-02	1.556070e-06	1.554240e-04	5.771580e-04	2.695720e-04
66.6         	4.067790e-02	1.558300e-06	1.558150e-04	5.846940e-04	2.725520e-04
66.7         	4.067030e-02	1.553980e-06	1.552780e-04	5.761580e-04	2.698270e-04
66.8         	4.067480e-02	1.555500e-06	1.557590e-04	5.836080e-04	2.716980e-04
66.9         	4.066650e-02	1.552660e-06	1.551850e-04	5.755660e-04	2.702490e-04
67           	4.068280e-02	1.553720e-06	1.558690e-04	5.797200e-04	2.717480e-04
67.1         	4.066950e-02	1.555790e-06	1.552810e-04	5.739390e-04	2.707270e-04
67.2         	4.067340e-02	1.549660e-06	1.556060e-04	5.777370e-04	2.714680e-04
67.3         	4.066750e-02	1.555580e-06	1.552550e-04	5.776600e-04	2.707430e-04
67.4         	4.068300e-02	1.549910e-06	1.555390e-04	5.787340e-04	2.722340e-04
67.5         	4.067410e-02	1.557850e-06	1.555770e-04	5.793700e-04	2.693750e-04
67.6         	4.067950e-02	1.556450e-06	1.558860e-04	5.829040e-04	2.724390e-04
67.7         	4.066430e-02	1.553870e-06	1.552140e-04	5.766630e-04	2.698250e-04
67.8         	4.067400e-02	1.552140e-06	1.557890e-04	5.821070e-04	2.733330e-04
67.9         	4.067410e-02	1.558760e-06	1.551510e-04	5.777570e-04	2.717960e-04
68           	4.067080e-02	1.555560e-06	1.555670e-04	5.811450e-04	2.727660e-04
68.1         	4.066980e-02	1.552870e-06	1.553390e-04	5.770160e-04	2.708680e-04
68.2         	4.067600e-02	1.551410e-06	1.555780e-04	5.798010e-04	2.719810e-04
68.3         	4.066920e-02	1.559050e-06	1.555160e-04	5.803500e-04	2.729430e-04
68.4         	4.067670e-02	1.551660e-06	1.557420e-04	5.796230e-04	2.704830e-04
68.5         	4.066970e-02	1.553000e-06	1.552140e-04	5.761710e-04	2.700200e-04
68.6         	4.067540e-02	1.552400e-06	1.556610e-04	5.811030e-04	2.706340e-04
68.7         	4.066880e-02	1.555440e-06	1.554400e-04	5.782520e-04	2.694000e-04
68.8         	4.067820e-02	1.555790e-06	1.558770e-04	5.827040e-04	2.707650e-04
68.9         	4.066710e-02	1.554910e-06	1.553100e-04	5.777990e-04	2.709520e-04
69           	4.067960e-02	1.552090e-06	1.558870e-04	5.814900e-04	2.722230e-04
69.1         	4.067820e-02	1.554290e-06	1.553740e-04	5.764280e-04	2.714520e-04
69.2         	4.067390e-02	1.551340e-06	1.555690e-04	5.821070e-04	2.735450e-04
69.3         	4.066820e-02	1.553250e-06	1.552350e-04	5.753080e-04	2.713220e-04
69.4         	4.067950e-02	1.556810e-06	1.558490e-04	5.834430e-04	2.744600e-04
69.5         	4.066820e-02	1.551000e-06	1.552380e-04	5.748810e-04	2.695590e-04
69.6         	4.067340e-02	1.554690e-06	1.558630e-04	5.845070e-04	2.710470e-04
69.7         	4.067050e-02	1.552900e-06	1.551660e-04	5.753160e-04	2.687160e-04
69.8         	4.067400e-02	1.553440e-06	1.560160e-04	5.821050e-04	2.719990e-04
69.9         	4.066800e-02	1.551890e-06	1.554400e-04	5.765910e-04	2.695570e-04
70           	4.067520e-02	1.554190e-06	1.557140e-04	5.824260e-04	2.722010e-04
70.1         	4.066630e-02	1.551100e-06	1.550830e-04	5.752860e-04	2.704250e-04
70.2         	4.067270e-02	1.557290e-06	1.558210e-04	5.854870e-04	2.717140e-04
70.3         	4.066810e-02	1.557670e-06	1.549830e-04	5.758760e-04	2.723890e-04
70.4         	4.067800e-02	1.553500e-06	1.558160e-04	5.827180e-04	2.731390e-04
70.5         	4.067300e-02	1.551140e-06	1.551240e-04	5.742170e-04	2.697510e-04
70.6         	4.068130e-02	1.547300e-06	1.556530e-04	5.783660e-04	2.718170e-04
70.7         	4.067110e-02	1.557590e-06	1.555510e-04	5.797360e-04	2.720230e-04
70.8         	4.068020e-02	1.554060e-06	1.555830e-04	5.821410e-04	2.707090e-04
70.9         	4.066870e-02	1.550650e-06	1.551860e-04	5.745860e-04	2.709670e-04
71           	4.067360e-02	1.556820e-06	1.558740e-04	5.842700e-04	2.717780e-04
71.1         	4.067090e-02	1.551770e-06	1.552780e-04	5.771020e-04	2.700230e-04
71.2         	4.067030e-02	1.554080e-06	1.554890e-04	5.813150e-04	2.718710e-04
71.3         	4.066920e-02	1.553890e-06	1.554280e-04	5.759470e-04	2.696500e-04
71.4         	4.067140e-02	1.544980e-06	1.555680e-04	5.772740e-04	2.709410e-04
71.5         	4.067460e-02	1.555630e-06	1.554630e-04	5.774510e-04	2.724570e-04
71.6         	4.067030e-02	1.554790e-06	1.559160e-04	5.853040e-04	2.726570e-04
71.7         	4.067370e-02	1.553840e-06	1.551890e-04	5.740890e-04	2.718140e-04
71.8         	4.067490e-02	1.549910e-06	1.556170e-04	5.787320e-04	2.705480e-04
71.9         	4.066130e-02	1.553050e-06	1.551410e-04	5.772680e-04	2.706150e-04
72           	4.067560e-02	1.550090e-06	1.558260e-04	5.792100e-04	2.738200e-04
72.1         	4.066820e-02	1.554090e-06	1.552340e-04	5.748530e-04	2.709400e-04
72.2         	4.066980e-02	1.551030e-06	1.556810e-04	5.800230e-04	2.712040e-04
72.3         	4.066640e-02	1.553470e-06	1.552930e-04	5.755850e-04	2.709810e-04
72.4         	4.067450e-02	1.554760e-06	1.558390e-04	5.801590e-04	2.720430e-04
72.5         	4.066740e-02	1.550610e-06	1.551980e-04	5.731360e-04	2.710620e-04
72.6         	4.067510e-02	1.552770e-06	1.557990e-04	5.808250e-04	2.734860e-04
72.7         	4.067180e-02	1.555620e-06	1.554980e-04	5.795040e-04	2.727280e-04
72.8         	4.067410e-02	1.551210e-06	1.555270e-04	5.796730e-04	2.710950e-04
72.9         	4.066730e-02	1.551120e-06	1.552780e-04	5.768950e-04	2.693890e-04
73           	4.067710e-02	1.546700e-06	1.557220e-04	5.794090e-04	2.705280e-04
73.1         	4.067100e-02	1.557980e-06	1.552690e-04	5.771390e-04	2.710820e-04
73.2         	4.067200e-02	1.557920e-06	1.558100e-04	5.846470e-04	2.728420e-04
73.3         	4.066890e-02	1.555540e-06	1.553740e-04	5.787610e-04	2.706080e-04
73.4         	4.067780e-02	1.551680e-06	1.556130e-04	5.799140e-04	2.717650e-04
73.5         	4.067070e-02	1.555500e-06	1.554440e-04	5.765050e-04	2.719470e-04
73.6         	4.067940e-02	1.551760e-06	1.556810e-04	5.803460e-04	2.709130e-04
73.7         	4.067070e-02	1.550780e-06	1.550320e-04	5.753470e-04	2.685080e-04
73.8         	4.067240e-02	1.553980e-06	1.556480e-04	5.844080e-04	2.727250e-04
73.9         	4.067050e-02	1.552120e-06	1.553390e-04	5.774130e-04	2.724590e-04
74           	4.066980e-02	1.549970e-06	1.554840e-04	5.792680e-04	2.717720e-04
74.1         	4.067210e-02	1.552980e-06	1.553550e-04	5.775080e-04	2.695220e-04
74.2         	4.067910e-02	1.550810e-06	1.557000e-04	5.789170e-04	2.699010e-04
74.3         	4.067080e-02	1.552770e-06	1.552390e-04	5.747220e-04	2.697890e-04
74.4         	4.067620e-02	1.552380e-06	1.557430e-04	5.818200e-04	2.716360e-04
74.5         	4.067660e-02	1.555790e-06	1.551160e-04	5.752000e-04	2.705790e-04
74.6         	4.067700e-02	1.552520e-06	1.557930e-04	5.832070e-04	2.725500e-04
74.7         	4.066480e-02	1.555500e-06	1.551920e-04	5.770660e-04	2.689890e-04
74.8         	4.067560e-02	1.556480e-06	1.555680e-04	5.834070e-04	2.716690e-04
74.9         	4.066290e-02	1.551360e-06	1.552880e-04	5.751180e-04	2.685400e-04
75           	4.067390e-02	1.551370e-06	1.556620e-04	5.807600e-04	2.697930e-04
75.1         	4.066900e-02	1.554280e-06	1.553170e-04	5.766220e-04	2.703010e-04
75.2         	4.067070e-02	1.553540e-06	1.556190e-04	5.805140e-04	2.697060e-04
75.3         	4.066470e-02	1.554420e-06	1.551700e-04	5.763700e-04	2.715510e-04
75.4         	4.068510e-02	1.550670e-06	1.556680e-04	5.802570e-04	2.709860e-04
75.5         	4.066660e-02	1.555670e-06	1.551200e-04	5.770410e-04	2.706040e-04
75.6         	4.067380e-02	1.553590e-06	1.557490e-04	5.831920e-04	2.696550e-04
75.7         	4.067160e-02	1.554790e-06	1.551810e-04	5.783620e-04	2.718000e-04
75.8         	4.066910e-02	1.550850e-06	1.558060e-04	5.816450e-04	2.725630e-04
75.9         	4.066310e-02	1.549000e-06	1.551280e-04	5.758700e-04	2.699750e-04
76           	4.067800e-02	1.557260e-06	1.558870e-04	5.838650e-04	2.710620e-04
76.1         	4.067170e-02	1.553300e-06	1.552810e-04	5.769720e-04	2.698190e-04
76.2         	4.067450e-02	1.553820e-06	1.556030e-04	5.799410e-04	2.723540e-04
76.3         	4.067320e-02	1.555740e-06	1.551890e-04	5.755500e-04	2.686470e-04
76.4         	4.067200e-02	1.559320e-06	1.558500e-04	5.845170e-04	2.739160e-04
76.5         	4.067630e-02	1.551980e-06	1.551860e-04	5.746290e-04	2.695450e-04
76.6         	4.067260e-02	1.551040e-06	1.558130e-04	5.808010e-04	2.705920e-04
76.7         	4.065810e-02	1.555510e-06	1.551090e-04	5.783190e-04	2.701160e-04
76.8         	4.066740e-02	1.551510e-06	1.555650e-04	5.808320e-04	2.690020e-04
76.9         	4.067190e-02	1.553550e-06	1.550960e-04	5.763930e-04	2.711070e-04
77           	4.067100e-02	1.551740e-06	1.556460e-04	5.806160e-04	2.710060e-04
77.1         	4.066810e-02	1.554060e-06	1.551450e-04	5.768870e-04	2.688820e-04
77.2         	4.068100e-02	1.555350e-06	1.557460e-04	5.820360e-04	2.716480e-04
77.3         	4.066850e-02	1.555660e-06	1.552300e-04	5.784330e-04	2.705810e-04
77.4         	4.067340e-02	1.554640e-06	1.557630e-04	5.841960e-04	2.715280e-04
77.5         	4.066930e-02	1.553360e-06	1.554990e-04	5.774500e-04	2.714730e-04
77.6         	4.067640e-02	1.548560e-06	1.555520e-04	5.771250e-04	2.714140e-04
77.7         	4.066380e-02	1.554280e-06	1.553010e-04	5.765490e-04	2.714780e-04
77.8         	4.067700e-02	1.559500e-06	1.557410e-04	5.844870e-04	2.741830e-04
77.9         	4.066180e-02	1.555810e-06	1.554650e-04	5.789060e-04	2.704750e-04
78           	4.067640e-02	1.557410e-06	1.559040e-04	5.825590e-04	2.725930e-04
78.1         	4.066920e-02	1.550350e-06	1.550730e-04	5.738780e-04	2.708720e-04
78.2         	4.067570e-02	1.554430e-06	1.558500e-04	5.830050e-04	2.714650e-04
78.3         	4.067180e-02	1.556100e-06	1.555170e-04	5.777520e-04	2.698060e-04
78.4         	4.067380e-02	1.551790e-06	1.557700e-04	5.816380e-04	2.726040e-04
78.5         	4.067010e-02	1.563380e-06	1.556650e-04	5.804330e-04	2.715880e-04
78.6         	4.067960e-02	1.556080e-06	1.560770e-04	5.843460e-04	2.720980e-04
78.7         	4.066690e-02	1.555360e-06	1.552810e-04	5.773500e-04	2.703860e-04
78.8         	4.067410e-02	1.556660e-06	1.558530e-04	5.829690e-04	2.732110e-04
78.9         	4.066960e-02	1.553760e-06	1.552260e-04	5.756590e-04	2.690290e-04
79           	4.068350e-02	1.550310e-06	1.556870e-04	5.803170e-04	2.718270e-04
79.1         	4.066930e-02	1.555580e-06	1.553500e-04	5.781220e-04	2.714760e-04
79.2         	4.067210e-02	1.553140e-06	1.557030e-04	5.815130e-04	2.722810e-04
79.3         	4.066610e-02	1.550590e-06	1.552670e-04	5.750390e-04	2.695290e-04
79.4         	4.067590e-02	1.554400e-06	1.557490e-04	5.820770e-04	2.735260e-04
79.5         	4.067360e-02	1.550520e-06	1.553060e-04	5.735730e-04	2.710230e-04
79.6         	4.067690e-02	1.549080e-06	1.557780e-04	5.811120e-04	2.704170e-04
79.7         	4.066370e-02	1.560020e-06	1.553940e-04	5.805470e-04	2.736560e-04
79.8         	4.068250e-02	1.549790e-06	1.556940e-04	5.786110e-04	2.720620e-04
79.9         	4.067280e-02	1.558090e-06	1.554650e-04	5.798080e-04	2.725590e-04
80           	4.067640e-02	1.554280e-06	1.557790e-04	5.833040e-04	2.718540e-04
80.1         	4.066630e-02	1.553270e-06	1.553500e-04	5.762110e-04	2.703780e-04
80.2         	4.068080e-02	1.550740e-06	1.557300e-04	5.797000e-04	2.707930e-04
80.3         	4.066200e-02	1.548690e-06	1.552360e-04	5.744890e-04	2.679820e-04
80.4         	4.068020e-02	1.554720e-06	1.558980e-04	5.806050e-04	2.718810e-04
80.5         	4.067600e-02	1.557780e-06	1.551540e-04	5.783150e-04	2.704940e-04
80.6         	4.068030e-02	1.550730e-06	1.558760e-04	5.808180e-04	2.721960e-04
80.7         	4.067340e-02	1.556690e-06	1.553600e-04	5.784280e-04	2.703390e-04
80.8         	4.067930e-02	1.552170e-06	1.558340e-04	5.818950e-04	2.706920e-04
80.9         	4.066730e-02	1.558480e-06	1.555770e-04	5.800100e-04	2.711820e-04
81           	4.067930e-02	1.553530e-06	1.557410e-04	5.803680e-04	2.723320e-04
81.1         	4.067420e-02	1.549260e-06	1.551880e-04	5.724890e-04	2.698890e-04
81.2         	4.067140e-02	1.551950e-06	1.557480e-04	5.819230e-04	2.708210e-04
81.3         	4.066540e-02	1.551900e-06	1.551980e-04	5.748840e-04	2.699020e-04
81.4         	4.068280e-02	1.553770e-06	1.557830e-04	5.819730e-04	2.704400e-04
81.5         	4.066510e-02	1.553200e-06	1.552490e-04	5.766230e-04	2.700900e-04
81.6         	4.067320e-02	1.550780e-06	1.555580e-04	5.793250e-04	2.697630e-04
81.7         	4.067590e-02	1.551040e-06	1.552110e-04	5.761900e-04	2.703540e-04
81.8         	4.067800e-02	1.554670e-06	1.558670e-04	5.811630e-04	2.715460e-04
81.9         	4.067440e-02	1.548210e-06	1.551010e-04	5.710590e-04	2.701440e-04
82           	4.068040e-02	1.553810e-06	1.558370e-04	5.824210e-04	2.724840e-04
82.1         	4.066680e-02	1.557230e-06	1.553730e-04	5.785490e-04	2.732870e-04
82.2         	4.066970e-02	1.552760e-06	1.555530e-04	5.820840e-04	2.728450e-04
82.3         	4.067250e-02	1.559190e-06	1.553880e-04	5.790980e-04	2.724300e-04
82.4         	4.067820e-02	1.552940e-06	1.556930e-04	5.816610e-04	2.721000e-04
82.5         	4.066570e-02	1.553160e-06	1.554250e-04	5.773060e-04	2.705480e-04
82.6         	4.067330e-02	1.553070e-06	1.558430e-04	5.817580e-04	2.726870e-04
82.7         	4.066600e-02	1.553890e-06	1.551700e-04	5.732650e-04	2.703880e-04
82.8         	4.067250e-02	1.552970e-06	1.555560e-04	5.823840e-04	2.714310e-04
82.9         	4.066190e-02	1.558300e-06	1.554500e-04	5.820380e-04	2.700540e-04
83           	4.067740e-02	1.552340e-06	1.557820e-04	5.812960e-04	2.700430e-04
83.1         	4.066550e-02	1.552380e-06	1.553930e-04	5.775920e-04	2.704890e-04
83.2         	4.067770e-02	1.552090e-06	1.556470e-04	5.801810e-04	2.729760e-04
83.3         	4.066800e-02	1.560740e-06	1.554670e-04	5.811050e-04	2.720250e-04
83.4         	4.067620e-02	1.554160e-06	1.559080e-04	5.808880e-04	2.719560e-04
83.5         	4.066930e-02	1.556770e-06	1.552750e-04	5.797240e-04	2.720120e-04
83.6         	4.067610e-02	1.554600e-06	1.555990e-04	5.809110e-04	2.736900e-04
83.7         	4.066820e-02	1.556030e-06	1.551430e-04	5.782930e-04	2.686340e-04
83.8         	4.068140e-02	1.552470e-06	1.560460e-04	5.851950e-04	2.721930e-04
83.9         	4.067230e-02	1.555230e-06	1.555190e-04	5.810560e-04	2.712380e-04
84           	4.067600e-02	1.557690e-06	1.558700e-04	5.852750e-04	2.727310e-04
84.1         	4.067300e-02	1.554310e-06	1.553280e-04	5.779000e-04	2.694960e-04
84.2         	4.067090e-02	1.556080e-06	1.557360e-04	5.827180e-04	2.720820e-04
84.3         	4.066730e-02	1.550690e-06	1.550290e-04	5.751390e-04	2.701030e-04
84.4         	4.068290e-02	1.552740e-06	1.558500e-04	5.813740e-04	2.701310e-04
84.5         	4.066590e-02	1.554660e-06	1.551910e-04	5.768450e-04	2.718340e-04
84.6         	4.067180e-02	1.554040e-06	1.558640e-04	5.837920e-04	2.723030e-04
84.7         	4.067780e-02	1.555260e-06	1.552390e-04	5.753650e-04	2.697100e-04
84.8         	4.067000e-02	1.551370e-06	1.557390e-04	5.820320e-04	2.706300e-04
84.9         	4.066580e-02	1.552790e-06	1.551350e-04	5.759690e-04	2.690030e-04
85           	4.068200e-02	1.549360e-06	1.558380e-04	5.806250e-04	2.704480e-04
85.1         	4.067440e-02	1.556910e-06	1.553570e-04	5.777160e-04	2.709620e-04
85.2         	4.067660e-02	1.552310e-06	1.558980e-04	5.804470e-04	2.704310e-04
85.3         	4.066370e-02	1.561260e-06	1.552780e-04	5.787470e-04	2.687890e-04
85.4         	4.066860e-02	1.553020e-06	1.556650e-04	5.823630e-04	2.717090e-04
85.5         	4.066830e-02	1.554960e-06	1.553850e-04	5.773540e-04	2.686020e-04
85.6         	4.068800e-02	1.549630e-06	1.556760e-04	5.779940e-04	2.722180e-04
85.7         	4.067080e-02	1.550490e-06	1.552380e-04	5.764140e-04	2.703730e-04
85.8         	4.067490e-02	1.554440e-06	1.557740e-04	5.808830e-04	2.749320e-04
85.9         	4.067430e-02	1.555460e-06	1.553420e-04	5.776520e-04	2.703120e-04
86           	4.067410e-02	1.553570e-06	1.556780e-04	5.821340e-04	2.732980e-04
86.1         	4.066710e-02	1.548400e-06	1.550360e-04	5.728370e-04	2.714190e-04
86.2         	4.067590e-02	1.554250e-06	1.559210e-04	5.823710e-04	2.710700e-04
86.3         	4.066670e-02	1.548860e-06	1.551500e-04	5.744210e-04	2.697330e-04
86.4         	4.067630e-02	1.554620e-06	1.558440e-04	5.817310e-04	2.711510e-04
86.5         	4.067290e-02	1.554100e-06	1.553350e-04	5.757230e-04	2.691040e-04
86.6         	4.068000e-02	1.553630e-06	1.557550e-04	5.806120e-04	2.724410e-04
86.7         	4.066380e-02	1.552730e-06	1.552700e-04	5.759550e-04	2.683580e-04
86.8         	4.067440e-02	1.550110e-06	1.555820e-04	5.794180e-04	2.700290e-04
86.9         	4.067220e-02	1.552480e-06	1.553230e-04	5.759450e-04	2.696920e-04
87           	4.067910e-02	1.550540e-06	1.555610e-04	5.792790e-04	2.707500e-04
87.1         	4.067570e-02	1.558020e-06	1.555360e-04	5.794320e-04	2.704920e-04
87.2         	4.067370e-02	1.553370e-06	1.556750e-04	5.805480e-04	2.714860e-04
87.3         	4.066640e-02	1.554090e-06	1.552920e-04	5.773840e-04	2.718350e-04
87.4         	4.067720e-02	1.551910e-06	1.557870e-04	5.807900e-04	2.728840e-04
87.5         	4.066570e-02	1.553760e-06	1.551730e-04	5.741540e-04	2.703040e-04
87.6         	4.067640e-02	1.555130e-06	1.558310e-04	5.817670e-04	2.715980e-04
87.7         	4.067200e-02	1.555370e-06	1.551910e-04	5.757030e-04	2.697810e-04
87.8         	4.067490e-02	1.551850e-06	1.556810e-04	5.804100e-04	2.698640e-04
87.9         	4.066670e-02	1.553780e-06	1.553780e-04	5.768090e-04	2.696230e-04
88           	4.068500e-02	1.556630e-06	1.557500e-04	5.810610e-04	2.722610e-04
88.1         	4.066690e-02	1.555730e-06	1.552850e-04	5.796040e-04	2.689540e-04
88.2         	4.067620e-02	1.552120e-06	1.556340e-04	5.796140e-04	2.716040e-04
88.3         	4.067410e-02	1.553450e-06	1.553800e-04	5.769740e-04	2.702590e-04
88.4         	4.067530e-02	1.555980e-06	1.557250e-04	5.829910e-04	2.729510e-04
88.5         	4.066900e-02	1.551000e-06	1.552540e-04	5.763650e-04	2.703330e-04
88.6         	4.067400e-02	1.553990e-06	1.557830e-04	5.828800e-04	2.716470e-04
88.7         	4.067040e-02	1.561300e-06	1.554180e-04	5.792540e-04	2.700940e-04
88.8         	4.068010e-02	1.550360e-06	1.556950e-04	5.798510e-04	2.708490e-04
88.9         	4.067740e-02	1.554890e-06	1.551330e-04	5.750330e-04	2.716280e-04
89           	4.067490e-02	1.557940e-06	1.558830e-04	5.829010e-04	2.711650e-04
89.1         	4.066800e-02	1.560290e-06	1.554110e-04	5.796620e-04	2.722480e-04
89.2         	4.067190e-02	1.552890e-06	1.557180e-04	5.817590e-04	2.723840e-04
89.3         	4.066450e-02	1.550220e-06	1.551490e-04	5.747000e-04	2.688000e-04
89.4         	4.067260e-02	1.549170e-06	1.556450e-04	5.790490e-04	2.700890e-04
89.5         	4.067630e-02	1.559600e-06	1.553770e-04	5.788490e-04	2.711210e-04
89.6         	4.067150e-02	1.559050e-06	1.561310e-04	5.879430e-04	2.728380e-04
89.7         	4.066270e-02	1.551220e-06	1.551400e-04	5.747930e-04	2.693440e-04
89.8         	4.067890e-02	1.563320e-06	1.561920e-04	5.881080e-04	2.731730e-04
89.9         	4.066690e-02	1.555320e-06	1.551950e-04	5.790530e-04	2.706480e-04
90           	4.067370e-02	1.552020e-06	1.557110e-04	5.823570e-04	2.719580e-04
90.1         	4.067130e-02	1.553060e-06	1.551150e-04	5.758710e-04	2.700820e-04
90.2         	4.067870e-02	1.555030e-06	1.558720e-04	5.829060e-04	2.719100e-04
90.3         	4.066880e-02	1.556180e-06	1.552660e-04	5.775160e-04	2.714660e-04
90.4         	4.067580e-02	1.558140e-06	1.558350e-04	5.853690e-04	2.729790e-04
90.5         	4.066380e-02	1.550250e-06	1.551050e-04	5.743310e-04	2.699940e-04
90.6         	4.067770e-02	1.554010e-06	1.559410e-04	5.824150e-04	2.721050e-04
90.7         	4.067050e-02	1.558720e-06	1.552750e-04	5.795250e-04	2.704460e-04
90.8         	4.066900e-02	1.549040e-06	1.555050e-04	5.805140e-04	2.707250e-04
90.9         	4.067290e-02	1.557270e-06	1.553650e-04	5.787430e-04	2.709400e-04
91           	4.067580e-02	1.551660e-06	1.555120e-04	5.796680e-04	2.706120e-04
91.1         	4.066710e-02	1.552630e-06	1.552550e-04	5.768390e-04	2.696120e-04
91.2         	4.068030e-02	1.551590e-06	1.556500e-04	5.800800e-04	2.710600e-04
91.3         	4.067350e-02	1.551810e-06	1.552870e-04	5.761550e-04	2.703890e-04
91.4         	4.068330e-02	1.557310e-06	1.559020e-04	5.845610e-04	2.721710e-04
91.5         	4.066190e-02	1.554030e-06	1.552430e-04	5.768860e-04	2.708210e-04
91.6         	4.067930e-02	1.550210e-06	1.556470e-04	5.807570e-04	2.708290e-04
91.7         	4.066470e-02	1.550580e-06	1.552010e-04	5.748660e-04	2.703710e-04
91.8         	4.067280e-02	1.550000e-06	1.555580e-04	5.804900e-04	2.701510e-04
91.9         	4.066820e-02	1.552350e-06	1.550800e-04	5.755890e-04	2.689150e-04
92           	4.067180e-02	1.554970e-06	1.558630e-04	5.846090e-04	2.712100e-04
92.1         	4.066030e-02	1.557720e-06	1.553050e-04	5.786740e-04	2.697980e-04
92.2         	4.068100e-02	1.552970e-06	1.559210e-04	5.811430e-04	2.716010e-04
92.3         	4.066540e-02	1.556920e-06	1.552350e-04	5.786770e-04	2.694180e-04
92.4         	4.067100e-02	1.553340e-06	1.558340e-04	5.844410e-04	2.708330e-04
92.5         	4.067160e-02	1.553380e-06	1.551780e-04	5.750420e-04	2.684890e-04
92.6         	4.067420e-02	1.549190e-06	1.556310e-04	5.794630e-04	2.700220e-04
92.7         	4.066730e-02	1.551420e-06	1.553490e-04	5.768790e-04	2.703410e-04
92.8         	4.067550e-02	1.556130e-06	1.556370e-04	5.820150e-04	2.717400e-04
92.9         	4.066710e-02	1.551440e-06	1.552660e-04	5.755690e-04	2.706490e-04
93           	4.067840e-02	1.554270e-06	1.558700e-04	5.817450e-04	2.716980e-04
